user_id,is_child,name,restricted_tags,liked_cat
U20469,True,Stephen Stevens,SSH,tv
U234,True,Jeffrey Brooks,Violence,video
U20982,True,Riley Morales,ED,middleeast
U82995,False,Michael Rogers,ED,music
U27792,True,Catherine Adams,SSH,sports
U14224,False,Jessica Kidd,,foodanddrink
U55635,False,Nathaniel Oneal,,health
U20183,False,Mariah Wright,SSH,lifestyle
U5406,True,Johnathan Bradley,,movies
U87264,False,Crystal Beck,,northamerica
U17040,True,Christine Munoz,Violence,sports
U62301,False,Jill Reynolds,SSH,foodanddrink
U59222,True,Kenneth Ramos,SSH,news
U70287,True,Eric Santana,Violence,kids
U17036,False,Christopher Stephens,ED,northamerica
U20555,False,Richard Young,,music
U49752,True,Joseph Ferguson,SSH,autos
U72224,True,Sandra Ellis,Sexual,video
U43220,True,Maria Peterson,Sexual,lifestyle
U70234,False,Valerie Stevens,,tv
U27368,False,Peter Johnson,SSH,sports
U8942,True,Craig Keith,Violence,middleeast
U6178,True,Erik Thomas DDS,ED,northamerica
U41368,True,Jessica Martin MD,Violence,finance
U33279,False,Donna Ward,Sexual,news
U11896,True,Wendy Weaver,Violence,lifestyle
U70517,False,Christina Horn,Sexual,autos
U86626,False,Sarah Salazar,Violence,health
U67767,True,Jeffrey Conner,Sexual,tv
U74019,False,Lori Dunn,Violence,music
U73319,False,Nicole Weber,Sexual,foodanddrink
U10441,True,Eric Bradford,Violence,movies
U49363,False,Madison Robinson,Violence,entertainment
U63382,True,Harry Garcia,SSH,entertainment
U2751,True,Kimberly Long,,kids
U91054,True,Chelsea Steele,Sexual,movies
U12317,True,Bryan Russell,SSH,autos
U69860,False,Elizabeth Livingston,ED,entertainment
U51765,False,Bonnie Lewis PhD,SSH,foodanddrink
U40215,False,Suzanne Bullock,,finance
U47287,False,Scott Mcbride,,finance
U19470,False,Gregory Garrett,ED,sports
U59211,True,Crystal Tyler,,health
U25043,True,Michael Stanley,Sexual,tv
U63705,True,Tara Baker,,middleeast
U93691,True,Renee Thompson,Violence,kids
U44671,False,Mark Juarez,Sexual,sports
U67896,False,Kathleen Holt,ED,news
U43109,False,Brenda Smith,Violence,foodanddrink
U22982,True,Taylor Kirk,,autos
U25465,True,Mary Jimenez,,finance
U29627,False,Joseph Lucas,,news
U41835,True,Jessica Barrett,Sexual,movies
U16978,True,Nicholas Freeman,Sexual,tv
U84018,False,Ashley Ponce,Violence,tv
U59564,True,Matthew Smith,,lifestyle
U49211,True,Shannon Hamilton,Sexual,lifestyle
U62841,False,Tammy Alvarado,SSH,travel
U24589,False,Kimberly Cohen,Sexual,autos
U68399,True,Michael Berger,ED,northamerica
U22340,True,Chris Thornton,SSH,tv
U26479,True,Michael Foster,,travel
U79260,False,Linda Brown,,weather
U65770,False,Jenna Powers,SSH,finance
U29850,True,Suzanne Rose,Violence,kids
U9068,True,James Chapman,Violence,entertainment
U65566,True,Gina Burke,,video
U19237,False,Joshua Hall,SSH,news
U30548,True,Jose Dunn,ED,tv
U90712,True,Amanda Moore,,weather
U56505,True,Pamela Ward,Sexual,foodanddrink
U56959,False,Peter Bryant,ED,northamerica
U42182,True,Jennifer Martin,Sexual,health
U11536,False,Emily Clay,Sexual,music
U38097,True,Barbara Pennington,Sexual,weather
U32634,True,Benjamin Kennedy,Violence,music
U20351,False,Mark Cole,Violence,weather
U24303,False,Monica Griffin,,foodanddrink
U29949,False,Dustin Sanchez,ED,middleeast
U25443,True,Ryan Walker,Sexual,travel
U40465,True,Nicole Eaton,Sexual,sports
U41998,False,Rachel Maldonado,ED,travel
U21035,False,Mark Harvey,SSH,entertainment
U37268,True,Tanya Torres,Violence,lifestyle
U61385,True,Jonathon Kim,ED,finance
U16392,True,Timothy Bruce,,movies
U87933,False,Dr. Corey Hunter,SSH,travel
U16527,True,Nathaniel King,Sexual,northamerica
U5622,True,Aaron Cox,,sports
U14233,True,Hannah Smith,Violence,music
U36811,True,Amy Reynolds,Sexual,northamerica
U41409,True,Darrell Anderson,ED,health
U78189,False,Melissa Huerta,Sexual,music
U50987,False,James Mendoza,ED,entertainment
U18714,True,Shannon Sanford,SSH,music
U5688,False,Michael Dalton,Sexual,travel
U70691,True,Kimberly Vaughn,SSH,travel
U56220,False,Lawrence Bates,Violence,video
U84650,False,Renee Bailey,Violence,sports
U49472,False,Michael Leonard,Violence,music
U86827,True,Mary Anderson,Violence,movies
U91184,False,Louis Rubio,,autos
U51622,True,Travis Pearson,,video
U4116,False,David Klein,Sexual,sports
U65805,True,Sarah Berry,ED,autos
U17292,True,Tyrone Diaz,ED,movies
U6319,False,Lorraine Klein,ED,sports
U73850,False,Mrs. Christina Knox DDS,Violence,sports
U44969,True,Monique Garcia,SSH,lifestyle
U38688,False,Kristen Clarke,,health
U25004,True,Dr. William Smith,Violence,music
U28279,True,Joanna Murray,,video
U65809,True,Brittany Cox,SSH,movies
U19449,True,Sean Smith,ED,health
U2831,True,Russell Allen,ED,foodanddrink
U46608,False,Samantha Turner,,news
U35082,False,Matthew Jones,ED,movies
U74997,False,Susan Santiago,SSH,foodanddrink
U35292,True,Joseph Oneill,ED,autos
U80699,False,Bruce Woods,ED,health
U90588,True,Lindsay Benson,SSH,health
U26979,False,John Watson,Violence,autos
U79909,True,James Mckenzie,Violence,kids
U11450,True,Curtis Todd,ED,video
U54277,False,John Brown,ED,northamerica
U4868,True,Justin Harris,Sexual,tv
U87413,True,Steve Monroe,Violence,movies
U23640,False,Patricia Collins,ED,lifestyle
U31658,True,Kimberly Taylor,SSH,foodanddrink
U59582,True,Rebecca Martinez,,sports
U24668,True,Anna Green,ED,tv
U34398,False,Angela House,Violence,weather
U12265,True,James Young,,health
U52287,True,John Walker,Sexual,health
U80158,False,Roy Vargas,Violence,foodanddrink
U1404,True,Amanda Weaver,ED,foodanddrink
U21883,False,Sara Smith,SSH,travel
U91832,False,Leslie Jennings,SSH,sports
U17353,False,Amanda Fitzgerald,Sexual,finance
U741,True,William King,ED,middleeast
U89848,True,Cassidy Schneider,,movies
U52045,False,Jessica Trujillo,ED,tv
U67848,True,Arthur Walls,,finance
U22703,False,Margaret Mcguire,Sexual,movies
U75389,True,Jessica Cook,,travel
U86915,True,Natalie Johns,ED,sports
U35213,False,Daniel Sanchez,Sexual,tv
U43732,True,Jordan Richard,SSH,sports
U41302,True,Arthur Gordon,Sexual,health
U35727,True,Heather Mccormick,Violence,kids
U11939,False,Kim Swanson,Violence,finance
U74395,False,Jonathan Robinson,,news
U18635,False,Benjamin Maxwell,,travel
U74836,True,David Sanders,ED,health
U58888,False,Michael Lara,SSH,movies
U11662,False,Robert Jefferson,Sexual,finance
U24140,False,Andrew Simpson,,middleeast
U27434,False,Taylor Murphy,,foodanddrink
U68956,True,Ronald Sanders,,travel
U58557,True,Ernest Hernandez,ED,tv
U36363,False,Juan Smith,Violence,finance
U22433,True,Andrew Smith,Sexual,middleeast
U45766,False,Steve Hutchinson,SSH,travel
U16468,True,Andrew Potter,SSH,weather
U49051,True,Susan Nelson,Sexual,health
U37225,True,Anthony Klein,,entertainment
U64830,True,Hannah Gonzalez,,foodanddrink
U70722,False,Kelsey Adams,Sexual,lifestyle
U91985,False,Ronald Ramirez,,news
U80189,True,Eduardo Collins,SSH,finance
U20627,False,Miss Ashley Stafford,Violence,health
U33748,True,Linda Stafford,ED,news
U6355,False,Nancy Thompson,Violence,movies
U88068,False,John Cline,SSH,travel
U83530,True,Ms. Anna Wade,Sexual,middleeast
U14085,False,Charles Bailey,,movies
U38269,True,Kerry Lopez,Violence,tv
U14267,True,Zachary Woods,,weather
U30981,True,Jeremy Black,SSH,movies
U41234,False,Brian Sims,Violence,foodanddrink
U74441,True,Brandi Davis,Sexual,news
U1180,True,Madison Frank,Violence,movies
U53842,True,Amanda Keller,ED,finance
U31844,True,Jonathan Fox,,foodanddrink
U5400,False,Angelica Mcdaniel,Violence,music
U8132,False,Michael Sanchez,Sexual,entertainment
U22852,False,Louis Orr,ED,video
U85965,False,Jose Allen,SSH,entertainment
U51926,False,Charles Martin,Sexual,autos
U31591,False,Rachel Hebert,ED,weather
U55216,True,Haley Hardy,Sexual,finance
U9918,True,Michele Mcbride,Sexual,video
U52172,True,Donald Mitchell,SSH,autos
U21494,True,Christina Lee,SSH,autos
U29977,True,Tyrone Ford,Violence,music
U57714,False,Ashley Atkins,,sports
U59699,False,Susan Fowler,Sexual,finance
U47625,False,Joshua George,SSH,movies
U63910,False,Katherine Lamb,SSH,weather
U74973,True,Matthew Sanford,ED,northamerica
U90167,True,Kathleen Fuller,,news
U29992,True,John Jones,Violence,finance
U25616,True,Glenn Parker,,sports
U45489,True,Stacy Hernandez,ED,entertainment
U35220,True,Phillip Orozco,Violence,northamerica
U80012,False,Christy Schneider,ED,weather
U46597,False,Michael Evans,ED,finance
U28158,True,Kendra Huang,,tv
U66622,False,Alison Dixon,ED,travel
U89206,False,Jamie Moran,SSH,northamerica
U43791,True,Tammy Frazier,ED,sports
U11397,True,Marc Johnson,SSH,weather
U93120,False,Deanna Martin,Violence,sports
U65255,True,Mary Davis,Sexual,middleeast
U3218,True,Elizabeth Hartman,,weather
U47522,False,Charles Smith,,sports
U3959,True,Mark Garrett,ED,music
U22416,False,Todd Greene,Violence,lifestyle
U82242,False,Nicole Burton,ED,autos
U49262,True,Nicole Ward,ED,weather
U63449,False,Mr. John Johnson,Violence,sports
U53806,True,Aaron Jacobson,Sexual,music
U89998,False,David Harrison,ED,weather
U61102,False,Melissa Ochoa,ED,entertainment
U9586,False,William Phillips,,movies
U42627,True,Justin Alvarado,SSH,foodanddrink
U55676,False,Ashley Gonzalez,ED,entertainment
U61860,True,Jacob Payne,SSH,middleeast
U72094,True,Katherine Bartlett,Violence,lifestyle
U51442,True,Ryan Luna,Sexual,entertainment
U71014,True,Amanda Robinson DDS,ED,autos
U55565,False,Joel Hill,ED,kids
U51275,False,Raymond Medina,,news
U52465,True,Melanie Werner,,travel
U22051,False,Katherine Jones,SSH,kids
U44486,True,Felicia Miller,Sexual,entertainment
U77176,False,Tim Jackson,,movies
U60580,True,Ashley Fernandez,Violence,foodanddrink
U38656,True,Heather Green,SSH,autos
U8876,True,Carolyn Baker,,news
U89382,True,Philip Cain,Violence,sports
U65219,False,Mrs. Amanda Mcdonald,,entertainment
U1912,False,Jacob Duncan,Violence,health
U70294,True,Brittany Richardson,ED,foodanddrink
U47885,False,Laura Mcpherson,Sexual,kids
U66398,False,Rebecca Moore,ED,tv
U50515,False,Richard Valenzuela,Sexual,news
U72416,False,Alec Robinson,,lifestyle
U1989,True,Cassandra Lyons,ED,health
U90486,True,Alyssa Chavez,,health
U61445,False,Brittany Garrison,Sexual,northamerica
U35276,False,Steve Christian,SSH,middleeast
U42220,True,Ashley Peterson,SSH,northamerica
U4295,False,Hannah Rogers MD,Violence,video
U55471,False,Michael Stone,ED,middleeast
U64650,True,Kelli Robinson,ED,northamerica
U8356,False,Courtney Rodriguez,,health
U24317,True,Elizabeth Williams,Sexual,finance
U55036,False,Mr. Colton Douglas,,finance
U63329,False,Sherry Decker,ED,lifestyle
U39937,True,Christopher Taylor,Sexual,music
U59900,True,Nathan Swanson,,autos
U43110,False,Zachary Dorsey,Sexual,lifestyle
U5720,True,Krista Morton,Violence,music
U76560,False,Adrienne Maldonado,Sexual,autos
U34673,False,Jerome Bond,Sexual,sports
U77271,False,Jessica Snyder,,lifestyle
U32228,True,Barbara Berry,SSH,weather
U26833,True,Jennifer Anderson,Sexual,tv
U69748,True,Destiny Scott,SSH,entertainment
U27807,True,Russell Harris,Sexual,foodanddrink
U85981,True,Derek Ward,ED,video
U30731,True,Julie Soto,ED,finance
U88293,False,Michael Vasquez,ED,lifestyle
U47742,False,Mary Strong,Sexual,northamerica
U92942,False,Ashley Miller,,travel
U35272,False,Megan Hughes,SSH,news
U63222,False,Angela Page,SSH,video
U86656,False,Tammy Buck,,foodanddrink
U18533,True,Nicole Spencer,,health
U44275,True,Joel Mata,ED,middleeast
U23664,True,Michael Peterson,SSH,travel
U93100,False,Andre Lucas,,travel
U37740,False,Troy Davies,Sexual,travel
U30438,False,Craig Gonzales,SSH,autos
U32091,True,John Gilmore,SSH,kids
U72155,True,Denise Meyer,,health
U75093,True,Justin Torres,,middleeast
U65555,True,Mr. James Pope,,middleeast
U70927,True,Jeffrey Mendoza,Sexual,video
U77605,True,Denise Wolfe,Violence,foodanddrink
U14943,False,Steven Smith,,sports
U75967,True,Lori Ferrell,,foodanddrink
U71717,False,Michelle Wilson,SSH,northamerica
U18986,False,Andrew Cisneros,Sexual,entertainment
U40916,True,Michael Logan,,news
U84336,False,Lisa Gay,Sexual,video
U42892,False,Daniel Kramer,SSH,entertainment
U64400,False,Kelsey Fuller,SSH,foodanddrink
U40181,True,Samuel Stanton,SSH,finance
U72593,False,Douglas Robinson,ED,music
U12866,True,Brittany Small,Violence,sports
U21375,False,Mary Porter,Sexual,middleeast
U15603,False,Kevin Evans,Sexual,lifestyle
U20716,True,Susan Russell,ED,movies
U76865,False,Christine Barnett,Violence,northamerica
U35071,True,Michael Andrews,,foodanddrink
U77523,False,John Chapman,SSH,health
U14653,True,Walter Schaefer,Sexual,sports
U86312,True,Michelle Morales,ED,sports
U5143,True,Belinda Rogers,SSH,lifestyle
U56089,False,Elizabeth Charles,ED,news
U59136,True,Andrew Patterson,ED,middleeast
U36003,False,Robert Jones,SSH,entertainment
U79153,True,Mrs. Monica Mclean DDS,ED,foodanddrink
U86365,True,Lee Torres,ED,kids
U37076,True,Sheryl Dean,Sexual,finance
U26021,True,Michael Mathews,Violence,northamerica
U1933,False,Anthony Watkins,ED,middleeast
U57301,True,Joel Bryant,Violence,northamerica
U83750,True,Maureen Jacobs,Sexual,autos
U23685,False,Jesse Jones,ED,news
U34290,True,Christina Montgomery,Sexual,movies
U65163,False,Alexander Lester,Violence,middleeast
U56424,True,Catherine Kennedy,ED,middleeast
U56022,False,William Flowers,SSH,news
U91866,False,John Bell,SSH,kids
U28607,False,Chad Martin,,entertainment
U40291,True,Christine Johnson,,sports
U78658,True,Robert Johnson,Sexual,entertainment
U58498,False,Matthew Solis,Sexual,tv
U11884,True,Leslie Carter,,foodanddrink
U71585,False,Andrew Miller,ED,lifestyle
U53379,False,Rebecca Boyd,Violence,finance
U6799,True,David Davis,Sexual,news
U55443,True,Cody Mcmillan,Violence,tv
U36836,True,Edward Myers,Violence,music
U12883,False,Catherine Conner,SSH,finance
U24695,True,Kenneth Hughes,Violence,news
U83832,False,Michael Keller,Violence,music
U3957,False,Jonathan Stout,,middleeast
U11015,False,Carrie Miller,Sexual,news
U35331,True,Bryan Evans,Violence,entertainment
U79488,True,Ryan Navarro,ED,finance
U66271,True,Kevin Mcdaniel,,health
U71282,True,Victoria Hodges,ED,northamerica
U62558,True,Diana Martinez,SSH,weather
U36371,True,Michael Stone,Violence,movies
U61899,True,Annette Costa,SSH,health
U60294,False,Leonard Jennings,SSH,northamerica
U43827,False,Bernard Hall,ED,autos
U68497,True,Elizabeth Holland,Sexual,news
U47881,True,Robert Allen,Sexual,northamerica
U24105,True,Dominic Luna,,video
U51942,False,Barbara Parker,,movies
U1211,True,Tracy Reyes,,northamerica
U53076,True,Jessica Smith,ED,foodanddrink
U8112,False,Jay Harris,SSH,music
U23970,False,Christopher Beltran,Sexual,kids
U41361,False,Anthony Singh,,autos
U42936,True,Peter Shaw,Violence,foodanddrink
U81015,True,Kevin Parker,,music
U27510,False,David Ali,SSH,autos
U92121,True,Jeremy Navarro,SSH,travel
U16534,False,Carlos Wilson,SSH,lifestyle
U38538,True,Cristina Friedman,SSH,northamerica
U90839,True,Haley Nelson,Sexual,health
U64302,True,Juan Robinson Jr.,Sexual,travel
U15947,False,Danny Rodriguez,ED,kids
U74938,True,Sandra Cline,Violence,finance
U59145,False,Melissa Trujillo,,entertainment
U16287,True,Heather Adkins,Violence,foodanddrink
U78969,True,Jeffrey Stein,Violence,foodanddrink
U90831,False,Robert Haney,Sexual,weather
U91933,False,Joseph Wilson,,video
U8514,False,Richard Miller,Violence,entertainment
U89434,True,Jared Lewis,Sexual,foodanddrink
U51078,False,Susan Reeves,Violence,entertainment
U12055,False,Rachel Hayes,SSH,autos
U45424,False,Danielle Jones,Sexual,travel
U64471,True,Sonya Wood,,sports
U71920,False,Gregory Esparza,Sexual,music
U5352,True,Ashley Black,Violence,finance
U63904,False,David Warner,ED,weather
U13264,True,Mrs. Emma Lopez DDS,Sexual,news
U52553,False,Sarah Garcia,SSH,autos
U63818,True,Kathy Jones,Sexual,sports
U62770,False,Nicole Page,,video
U68775,True,Nathaniel Scott,,weather
U31069,True,Maria Waller,SSH,health
U44313,True,Kevin Dorsey,Sexual,news
U16800,False,Kyle Whitehead,SSH,health
U12477,True,Katrina Holt,ED,tv
U45552,True,Monica Mccarthy,Violence,news
U15191,True,Karla Brewer MD,,finance
U1907,False,Allen Mcdowell,ED,movies
U54135,True,Emily Hamilton,Violence,travel
U65706,False,Nathan Reyes,,foodanddrink
U67694,False,Christopher Martin,Violence,finance
U41842,True,Mr. Christopher Ward,SSH,health
U44592,True,Gregory Morrison,,lifestyle
U48115,True,Leslie Garcia,SSH,autos
U80318,False,Gary Hurst,Violence,tv
U90176,False,Brenda Benson,ED,finance
U49010,True,Andrea Collier,,video
U2801,False,Scott Bradley,Sexual,sports
U33865,True,Elaine Freeman,Violence,middleeast
U72973,True,Kathleen Dennis,Violence,entertainment
U22740,False,Sheila Brooks,SSH,middleeast
U24579,True,Bill Miller,ED,music
U26537,False,Jason Ward,Sexual,finance
U11859,False,Rachel Vargas,,travel
U19693,True,Vickie Aguilar,Sexual,kids
U72358,False,Tammie Alvarez,ED,video
U89745,True,Alvin Michael,Violence,weather
U31191,False,Ashley Williams,SSH,middleeast
U36029,False,Mr. Brett Gordon,SSH,health
U60460,True,Brittney Suarez,SSH,northamerica
U6970,True,Nicole Underwood,SSH,sports
U73751,False,Patricia Mann,ED,finance
U93339,True,Angela Conley,Sexual,video
U35494,True,April Moore,SSH,northamerica
U69682,True,Diane Robertson,,news
U58843,True,Rachel Cantu,Sexual,weather
U43473,False,Mary Johnson,SSH,finance
U79701,True,Jared Olson,ED,autos
U28513,False,Stacey Smith,SSH,movies
U56110,True,Sherry Hoover,Sexual,video
U67653,True,Kathleen Mendoza MD,,health
U92200,True,Brandon Alexander,Sexual,travel
U1870,False,Mrs. Bonnie Anderson DVM,ED,entertainment
U9151,False,Connie Cooley,Sexual,finance
U81476,True,Richard Ramirez,Sexual,sports
U56308,False,Melody Fox,ED,travel
U42947,False,Katherine Johnson,Sexual,travel
U1187,True,Cheryl Santana,ED,travel
U29435,True,Michael Dixon,ED,middleeast
U79217,True,Paul Marks,Sexual,middleeast
U50328,False,Eric Martin,ED,movies
U3334,False,Robert Hunter,Violence,entertainment
U86358,True,Margaret Ross,ED,health
U4313,True,Lori Bray,Violence,news
U13176,True,Kevin Harrison,ED,music
U73530,True,Thomas Nguyen,Violence,travel
U78294,False,Crystal Williams,Violence,health
U41028,False,Shelia Mccullough,Violence,kids
U86428,False,John Rivera,Violence,music
U88620,False,Katherine Mcdowell,Sexual,tv
U4733,False,Randy Carpenter,,foodanddrink
U75116,False,Linda Martin,SSH,video
U32309,True,Catherine Stewart,,autos
U37596,False,Ryan Johnson,Sexual,video
U57725,True,Robert Harris,SSH,travel
U45947,False,Jason Thomas,ED,video
U705,False,Brandon Hickman,,finance
U34170,False,Jill Campbell,Violence,news
U62109,False,Roger Carpenter,,video
U34971,False,Harold Snyder,SSH,entertainment
U37019,True,Stephanie Garner,Sexual,autos
U74281,False,Brandon Arroyo,,foodanddrink
U74317,True,Richard Martinez,Violence,movies
U80555,False,Wendy Smith,Sexual,movies
U89862,True,Allen Brewer,SSH,music
U494,True,Kyle Oliver,Sexual,kids
U38194,False,Stephanie Wu,Sexual,tv
U28270,True,Julie Bishop,SSH,music
U51829,True,Phillip Rodgers,,news
U81726,False,Julie Garcia,Sexual,kids
U65762,True,Sarah Murphy,SSH,autos
U7246,True,Selena Anderson,Violence,lifestyle
U91501,False,John Owens,Sexual,video
U8500,True,Rachel Fitzgerald,,video
U36501,True,Robert Simpson,ED,entertainment
U79842,False,Rachel Wilson,ED,weather
U9042,False,Elizabeth Stewart,SSH,movies
U35561,True,Jeffrey Allen,Violence,lifestyle
U41350,True,Edward Smith,Sexual,video
U56132,False,Nicole Price,Violence,kids
U8847,True,Benjamin Anderson,Violence,middleeast
U17997,False,David Haas,SSH,weather
U9358,False,Sally White,ED,movies
U84005,True,Samuel Armstrong,,kids
U60227,False,Michael Alexander,SSH,northamerica
U83248,False,Elizabeth Stafford,,movies
U56260,True,Robert Martinez,SSH,northamerica
U28904,False,Jeremy Hardin,Violence,music
U17236,False,Troy Hale,,northamerica
U64657,True,Dale Johnston,SSH,weather
U47972,True,Heather Contreras,Violence,weather
U49031,True,Kerri Ramirez,Sexual,entertainment
U5812,False,David Reese,,autos
U92929,True,Lisa Snyder,SSH,video
U53207,True,Kimberly Atkins,ED,lifestyle
U46415,False,Colleen Cannon,ED,middleeast
U55248,True,Joseph Morris,Violence,entertainment
U76910,False,Richard Pittman,SSH,finance
U57569,True,Brett Brown,SSH,tv
U43458,False,Shawn Richardson,Sexual,lifestyle
U27857,True,Alejandra Herrera,Sexual,sports
U53501,False,Melissa Pearson,,finance
U49196,True,Catherine Baxter,,health
U61323,True,Amber Johnson,ED,news
U13857,True,Lisa Marquez,,entertainment
U67690,False,Melissa Merritt,,travel
U72116,False,Aaron Carson,,music
U33339,True,Miss Alexandra Robertson,Sexual,news
U44631,False,Rachel Chandler,Sexual,video
U6040,True,Victoria Taylor,,kids
U67189,True,Blake Davies,Sexual,foodanddrink
U22289,True,Heather Serrano,ED,entertainment
U36178,True,Amber Jordan,Sexual,northamerica
U32797,True,Vickie Marshall,Sexual,kids
U67381,True,Roger Park,SSH,autos
U80769,False,Ashley Williams,ED,video
U24918,True,Christopher Thomas PhD,Sexual,middleeast
U29313,False,Michael Newman,,tv
U6685,False,Brian Scott MD,Violence,video
U80178,False,James Taylor,SSH,lifestyle
U49904,False,Dr. Kristine Taylor,SSH,middleeast
U25427,True,Kimberly Stewart,Sexual,weather
U55050,False,Jorge Crawford,Violence,sports
U77449,False,Stephen Stevens,ED,lifestyle
U3817,True,Annette Kim,ED,travel
U86422,True,Amanda Williams,SSH,movies
U4052,False,Shelly Bell,Sexual,video
U70138,False,Lisa Stewart,,tv
U17235,False,Rebecca Green,SSH,travel
U4697,False,Joseph Cowan,ED,tv
U24523,True,Michael Combs,SSH,northamerica
U91025,True,Janice Hughes,Violence,entertainment
U45086,True,Kristina Rodriguez,ED,sports
U17103,True,Timothy Butler,ED,tv
U22983,False,Grace Giles,Sexual,kids
U54242,False,Laura Sampson,Violence,autos
U77915,True,Caitlin Jackson,SSH,tv
U21310,True,Mary Hansen,,lifestyle
U27394,True,Leah Padilla,ED,northamerica
U86714,True,Gabriel Robertson,Violence,news
U76064,True,Nicole Madden,,health
U9657,True,Diana Cervantes,Violence,sports
U14521,True,Jessica Black,SSH,sports
U29875,False,Ms. Christy James,ED,news
U85675,True,Brian Kim,,kids
U15045,False,John Francis,ED,video
U77480,True,Kyle Jones,Sexual,lifestyle
U9521,True,Rebecca Martin,SSH,sports
U93528,True,Julie Thompson,ED,middleeast
U46104,True,James Brown,,video
U11825,True,Kimberly Garcia,SSH,travel
U6507,True,Shawn Burnett,,weather
U88958,False,Gregory Washington,ED,northamerica
U73595,False,Dana Ortega,Sexual,kids
U46887,True,Sean Weber,ED,weather
U6631,True,Stephen Santiago,ED,news
U5356,False,Gina Clayton,Violence,tv
U75992,True,Michelle Garcia,SSH,foodanddrink
U47058,True,Sonya Hoover,ED,health
U81327,False,Heather Herrera,Sexual,lifestyle
U36315,False,Ryan Leblanc,Violence,music
U79174,False,David Rush,ED,lifestyle
U19320,False,Steven Gilbert,Sexual,movies
U66824,False,Tina Wood,,video
U61509,True,Robin Franklin,SSH,health
U82415,False,Jonathan Butler,Violence,entertainment
U50092,True,Christopher Ramirez,Violence,weather
U30024,False,Daniel Crawford,Violence,tv
U40672,True,Sheila Thompson,Sexual,travel
U29336,False,David Cross,,music
U36228,True,Beth Lewis,Violence,foodanddrink
U69169,True,Thomas Mccall,Violence,tv
U8736,True,Amber Wright,Sexual,weather
U31429,False,Dr. Jay Lewis,SSH,entertainment
U13846,False,Jennifer Clarke,,autos
U649,True,Michael Howard,Violence,foodanddrink
U60869,False,Theresa Young,ED,tv
U47470,True,Anne Powell,Sexual,music
U20130,False,Cynthia Sheppard,SSH,movies
U6252,False,Adriana Hancock,ED,kids
U68054,False,Dennis Fields DDS,ED,movies
U24006,True,Jennifer Todd,,weather
U21951,True,Daniel Williams,,northamerica
U1413,False,Danielle Stafford,Sexual,northamerica
U68504,True,Shelly Summers,,video
U35232,True,Brian Johnson,Violence,lifestyle
U6495,True,Michael Mejia,,weather
U4465,False,Paula Lee,Sexual,video
U74861,False,Samantha Herrera,SSH,weather
U46841,True,Natalie Jones,ED,autos
U14745,False,Austin Velez,SSH,video
U16768,False,James Dunn,SSH,foodanddrink
U59796,True,Mark Williams,Sexual,foodanddrink
U30000,True,Theresa Johnson,Sexual,finance
U19704,False,Carly Johnson,Violence,middleeast
U59441,False,Theodore Brock,Sexual,northamerica
U37333,False,Monica Smith,SSH,middleeast
U46363,True,Tammy Petersen,ED,autos
U82241,True,Mark Molina,ED,tv
U82583,True,Amber Scott,,video
U48763,True,Madeline Hopkins,,travel
U92123,True,Erik Rice,Violence,entertainment
U14697,False,Keith Harrison,Sexual,sports
U54163,True,Sara Liu,,finance
U52155,False,Lauren Yates,,entertainment
U10328,True,Amanda Mccall,,foodanddrink
U27235,False,Ronald Mcneil,ED,weather
U18977,False,Jennifer Cook,SSH,northamerica
U85534,True,Mrs. Christie Copeland,ED,entertainment
U16437,False,Elizabeth Alexander,ED,tv
U27027,False,Elizabeth Garcia,Sexual,video
U24604,False,Timothy Williams,SSH,sports
U48012,True,Michelle Roberts,,entertainment
U58914,False,Jeffrey Garcia,Sexual,entertainment
U58150,False,Kristine Zavala,Violence,sports
U25457,False,Robert Nelson,,movies
U20409,False,Michael Gilmore,Sexual,northamerica
U32462,True,David Pratt,ED,news
U40743,True,Shelley Dean,SSH,music
U47300,False,Steven Sosa,,entertainment
U77382,False,Terri Turner,Violence,middleeast
U70559,False,Shannon Hayes,Violence,kids
U62631,False,April Floyd,SSH,autos
U13622,True,Brittany Boyle,Violence,sports
U44469,False,Sara Buckley,Sexual,health
U48427,True,Joseph Olson,Sexual,northamerica
U63128,False,David Gomez,Violence,lifestyle
U49294,False,Robert Ferguson,,finance
U93330,False,Blake Gordon,Violence,autos
U62522,False,Michelle Haley,ED,foodanddrink
U15054,False,Kristen Jones,ED,sports
U9341,True,Jason Wall,Violence,movies
U25644,True,Pamela Fisher,Violence,kids
U43619,False,Sean Sanchez,Sexual,weather
U54082,False,Paula Barton,Violence,news
U45635,False,Sarah Wheeler,Sexual,autos
U23305,False,Nathan Taylor,Sexual,tv
U79120,True,Lee Burns,ED,travel
U69028,False,Robin Ramirez,Violence,northamerica
U55700,True,Mr. Michael Reid,Sexual,entertainment
U48167,True,Brandi Rogers,SSH,lifestyle
U46844,False,Lucas Ramirez,SSH,finance
U85194,False,Carl Stout,,video
U79631,True,Suzanne Henry,ED,northamerica
U46629,True,Marisa Atkinson,Sexual,autos
U15946,False,Kara Lewis,SSH,tv
U33728,False,Robert Moran,,news
U40281,False,Chad Grant,Sexual,travel
U14095,False,Austin Daniels,Sexual,lifestyle
U67809,True,Joshua Hester,SSH,northamerica
U22045,False,Kristin Lane,SSH,travel
U58186,False,Chad Jones,SSH,weather
U91781,False,Jaime Bell,Violence,finance
U78487,False,Brian Sanders,ED,weather
